domain,topic,video_title,video_url,comment,sentiment,comment_en,clean_comment
AI,AI Jobs,"
Will AI Take Over Our Jobs in Malaysia?",https://www.youtube.com/watch?v=CkSptW-M1o106,"there once a man said: if the AI is somebody else's AI, its not gonna help you earn money, if the AI is yours, then you can earn money from it

which is true btw, imagine if gpt server is down for a few hours, gg to all company that rely on it",Neutral,"There once a man said: if the AI is someone else's AI, it's not gonna help you earn money, if the AI is yours, then you can earn money from it which is true btw, imagine if gpt server is down for a few hours, gg to all company that rely on it",man said ai someone else ai going help earn money ai earn money true way imagine gpt server hour gg company rely
AI,AI Jobs,"
Will AI Take Over Our Jobs in Malaysia?",https://www.youtube.com/watch?v=CkSptW-M1o107,"1. Too general. We can't just cluster all the consumer grade AI like free ChatGPT, Gemini, Tesla AutoPilot. There are small language model that can we can be made that runs much cheaper much more reliable and ""better"" based on all the definitions given.
2. Accountability. Depends on who the ""programmer"" is. If you are using free ChatGPT, YOU the consumer are the ""programmer"". The role PROMPT ENGINEER exists for this (it's no longer the highest demand job in the space btw). Google and Claude have released manuals for this. However in the case where your Tesla AutoPilot crashes, then Tesla is responsible as you are not programming it. If you decide to run OpenPilot to run on your Corolla, then again YOU are the programmer. Same thing for who the ""WE"" is. If an organization makes their own small language models for the roles they require, then you have full control. Built on top of open source models.
3. Accuracy. Models coupled with given it tools like web search can give you citation and reason. Good example would be Perplexity with the Sonar model.
4. How do we adapt?  Find a role, example an accountant. Use a large language model, learn some basic prompt engineering and see what tasks you can automate. The stuff the LLM can do, upskill on the stuff it cannot. Decision accountability should be on the human.
5. ""AI cannot create original content"", the Nobel Prize for Chemistry went to Dennis Hassabis who leads Google Deepmind. He is the ultimate AI dev, with no strong background in Chemistry. Pattern recognition and action is something LLMs or SLM are good at. Run this experiment:
""Generate a haiku about personal finance using only words that start with W"". You will get an a haiku never before written.
6. On productivity. Before Excel, lets say you want to schedule classes your students in school, you need a programmer to write the algorithm to write the software to handle this complexity. That was Bill Gates first job btw. Now Excel proficiency is required for any office position and most say they do.
7. On the digital gap. Digital gaps have always existed since we were able to make money on the internet in the 90s. How did we deal with that? Introduce at the school level. We started off by replacing the z-distribution booklet to using scientific calculators, and then we allowed scientific calculators for purposes beyond that one Probability and Stat chapters. The syllabus has to change.
8. Ong number, last one. I disagree that using AI is easier than learning how to use Whatsapp or e-commerce. This is because consumer grade LLMs are very dangerous to use correctly. ""It's always cancer"" as mentioned is asked to a general model, not the many assistant doctor models used specifically such as scanning x-rays, MRIs, reading blood test and making the doctor's visit far faster. Look into SLMs guys. AGI or ASI has very vague definitions and its not gonna be achieved anytime soon. AND STOP USING CHATGPT.",Positive,"1. too general. We can't just cluster all the consumer grade AI like free ChatGPT, Gemini, Tesla AutoPilot. There are small language models that we can make that run much cheaper much more reliable and ""better"" based on all the given definitions. 2. accountability. Depends on who the ""programmer"" is. If you are using free ChatGPT, YOU the consumer are the ""programmer"". The role PROMPT ENGINEER exists for this (it is no longer the highest demand in the space). btw Google and Claude have released manuals for this. However in the case where your Tesla AutoPilot crashes, then Tesla is responsible as you are not programming it. If you decide to run OpenPilot to run on your Corolla, then you are the programmer again.",general cluster consumer grade ai like free chatgpt gemini tesla autopilot small language model make run much cheaper much reliable better based given definition accountability depends programmer using free chatgpt consumer programmer role prompt engineer exists longer highest demand space way google claude released manual however case tesla autopilot crash tesla responsible programming decide run openpilot run corolla programmer
AI,AI Jobs,"
7,000 Malaysians Retrenched: Is AI Replacing Jobs? Pre-GE16 Market Predictions & Economic Outlook",https://www.youtube.com/watch?v=CkSptW-M1o108,Retrenchments cut boths ways. This means AI is increasing productivity. This is a chance for self-employment. One or two man band can now complete with much larger organisations.,Neutral,The reduction of both ways. This means that AI is increasing productivity. This is a chance for self-employment. One or two man band can now complete with much larger organizations.,reduction way mean ai increasing productivity chance self employment one two man band complete much larger organization
AI,AI Jobs,"
7,000 Malaysians Retrenched: Is AI Replacing Jobs? Pre-GE16 Market Predictions & Economic Outlook",https://www.youtube.com/watch?v=CkSptW-M1o109,"Short answer, very bad, AI and robot replacing job.",Negative,"Short answer, very bad, AI and robot replacing work.",short answer bad ai robot replacing work
AI,AI Jobs,"
7,000 Malaysians Retrenched: Is AI Replacing Jobs? Pre-GE16 Market Predictions & Economic Outlook",https://www.youtube.com/watch?v=CkSptW-M1o110,"this is what happen if you allow data centers to build in malaysia,they are one of the root cause,they do not provide jobs as much as you think",Negative,"This is what happens if you allow data centers to build in Malaysia, they are one of the root cause, they do not provide jobs as much as you think",happens allow data center build malaysia one root provide job much think
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o111,"Companies are meant to make a profit. If they can cut human labor, of course they would. They don’t have to pay salaries since AI can do the same job faster and cheaper. Most importantly, they don’t have to deal with all kinds of regulations that involve humans. Companies can be sued by humans, but not by AI.",Negative,"Companies are meant to make a profit. If they can cut human labor, of course they would. They don't have to pay salaries since AI can do the same job faster and cheaper. Most importantly, they don't have to deal with all kinds of regulations that involve humans. Companies can be sued by humans, but not by AI.",company meant make profit cut human labor course would pay salary since ai job faster cheaper importantly deal kind regulation involve human company sued human ai
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o112,I just got hired as a content moderator.. but we never see any disturbing content…. Just mild sexual suggestive sometimes or people sleeping haha,Neutral,I just got hired as a content moderator... but we never see any disturbing content... just mild sexual suggestive sometimes or people sleeping haha,got hired content moderator never see disturbing content mild sexual suggestive sometimes people sleeping haha
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o113,And they are hiring again. Not because of AI but profit. AI capability still suck,Negative,And they're hiring again. Not because of AI but profit. AI capability is still suck,hiring ai profit ai capability still suck
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o114,it won't take long just decades to see everything will be used AI,Neutral,It won't take long just decades to see everything will be used AI,take long decade see everything used ai
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o115,Google just announced that 25% of all their new code is written by AI. The great layoff is here.,Positive,Google just announced that 25% of all their new code is written by AI.,google announced new code written ai
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o116,ScamTok AI suck!!! 🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑,Negative,Scam Tok AI sucks!!! 🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑,scam tok ai suck money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face money mouth face
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o117,"Any job that can be replaced by AI is not really a job. Get real, Gen Z !",Negative,Any job that can be replaced by AI is not really a job.,job replaced ai really job
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o118,"Facebook should do the same, as some of its content moderators are getting annoying these days; I believe in AI, as it is a technology, and I believe that it’s less inclined emotionally; whereas with humans, sometimes while moderating content, they might conflict with their own political views; 🙏🏻.",Positive,"Facebook should do the same, as some of its content moderators are getting annoying these days; I believe in AI, as it is a technology, and I believe that it is less emotionally inclined; whereas with humans, sometimes while moderating content, they might conflict with their own political views; 🙏🏻.",facebook content moderator getting annoying day believe ai technology believe less emotionally inclined whereas human sometimes moderating content might conflict political view folded hand light skin tone
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o119,This clearly the beginning. And that expert also agree.,Positive,This is clearly the beginning.,clearly beginning
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o120,"99% of jobs can be replaced by AI, even manual labor jobs. Dealing with humans sucks, so it’s only logical that everyone would turn to AI.",Negative,"99% of jobs can be replaced by AI, even manual labor jobs. dealing with humans sucks, so it's only logical that everyone would turn to AI.",job replaced ai even manual labor job dealing human suck logical everyone would turn ai
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o121,The so-called AI Specialist should be worried that soon a real specialist from the AI will take over his job,Negative,The so-called AI Specialist should be worried that soon a real specialist from the AI will take over his job,called ai specialist worried soon real specialist ai take job
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o122,"content: AI
moderator: AI
comments: bots",Neutral,Content: AI moderator: AI comments: bots,content ai moderator ai comment bot
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o123,Malaysia media are far behind from this issue,Negative,Malaysian media are far behind on this issue,malaysian medium far behind issue
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o124,what you can do is upgrade your skill.,Neutral,What you can do is upgrade your skill.,upgrade skill
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o125,"The Malaysian Government should respond. First by announcing tax, safety, and mental harm investigations into TikTok...and if those don't work by banning the app altogether.",Neutral,"The Malaysian government should respond. First by announcing tax, safety, and mental harm investigations into TikTok...and if those don't work by banning the app altogether.",malaysian government respond first announcing tax safety mental harm investigation tiktok work banning app altogether
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o126,Malaysian government censors LGBTQ+ content.,Neutral,The Malaysian government censors LGBTQ+ content.,malaysian government censor lgbtq content
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o127,"Tik tok is boring already, they always remove the comment..",Negative,"Tik tok is boring already, they always remove the comment..",tik tok boring already always remove comment
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o128,AI will remove more,Negative,AI will remove more,ai remove
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o129,and the legal part is questionable.,Negative,And the legal part is questionable.,legal part questionable
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o130,who programs the ai?,Neutral,Who programs the AI?,program ai
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o131,We FULLY SUPPORT bytedance decision ✅♥️👁️,Positive,We fully support byte dancing decision ✅♥️👁️,fully support byte dancing decision check mark button heart suit eye
AI,AI Jobs,"
TikTok replaces Malaysia content moderators with AI • FRANCE 24 English",https://www.youtube.com/watch?v=CkSptW-M1o132,All these digital jobs are short lived.. Backend jobs will be easily removed..,Negative,All these digital jobs are short lived... backend jobs will be easily removed..,digital job short lived backend job easily removed
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o133,Ko tak tahu ke... kerajaan exploitasi manusia tu...kat kg aku kecoh dah... mangsanya org kg aku..dia jadi bahan ujian..sebab tu pelabur berlumba lumba masuk kat Malaysia ni...di sebabkan tiada bukti dia tak boleh buat apa2...kesian kat mangsa wei tak boleh buat apa.. kerajaan gelar kan sebagai model insan...sejak 2018 sampai skrg...1 jenayah terancang yg dilakukan oleh kerajaan...mana2 konten creator atau YouTube nak interview boleh cari aku...ni lah 1 cara nak menyelamat kan dia...tolong sebarkan berita ni pada umum...,Negative,"You don't know ke... the government is exploiting people... in my village it's already a big issue... the victims are from my village.. they became test subjects.. that's why investors are rushing into Malaysia... because there's no evidence, they can't do anything... feel sorry for the victims, can't do anything.. the government calls them role models... since 2018 until now... a planned crime committed by the government... any content creator or YouTuber who wants to interview can reach out to me... this is one way to save them... please spread this news to the public...",know ke government exploiting people village already big issue victim village became test subject investor rushing malaysia evidence anything feel sorry victim anything government call role model since planned crime committed government content creator youtuber want interview reach one way save please spread news public
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o134,Wasting tome and effort!,Negative,Wasting time and effort!,wasting time effort
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o135,"We need AI to solve traffic jam, flooding, landslide, earthquake... Only then our lives will become better!",Positive,"We need AI to solve traffic jams, floods, landslides, earthquakes... only then our lives will become better!",need ai solve traffic jam flood landslide earthquake life become better
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o136,YTL sohai crony,Negative,YTL stupid crony,ytl stupid crony
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o137,"Artificial Intelligence (AI)
Perhaps it can be used to combat corruption and abuse of power in the public service sector?

When a civil servant has a luxurious lifestyle that is not commensurate with the monthly salary as a civil servant,

AI with certain programs can cross-check data, especially asset ownership data and banking account ownership related to individual and company financial flows?

 Ownership data such as:
✅ Vehicle ownership (extraordinary amount and luxury value), involving various government agencies such as JPJ and vehicle ownership disposal records (liquidating assets into cash)
✅ Property ownership at an extraordinary amount and price beyond the means of a civil servant, involving several government agencies and departments at the federal and state levels (local authorities such as gate tax records as property owners and land offices, which are land tax records as owners of landed or strata-type properties)

and property ownership disposal records (liquidating assets into cash)
✅ Bank account ownership, ownership of premium credit cards with unusual spending limits, loan records and loan payments and E-wallet accounts, involving BNM and several related agencies 
✅ SSM, for those in the public service who have business income...with audited company accounts and the validity of business income profits and linked to data at LHDN
✅ LHDN, data² records of purchase of movable or immovable property ownership purchased in cash or transferred for a short period outside the normal ownership of movable and immovable property as an individual  civil servants
✅ CUSTOMS records, for various payments related to import and export of goods if related to business income confirmed by SSM
✅ EPF contribution records (reflection of monthly income)
✅ SOCSO records, if involved as an employer or employee who contributes (reflection of income earned from various business activities confirmed by SSM)
✅ Stock Exchange and stock investment institutions such as ASB PNB Tabung Haji, related to ownership of shares at an extraordinary amount for the ability of a civil servant's monthly salary income
✅ IMMIGRATION records related to the frequency of traveling abroad (traveling to destinations that require large expenses) frequently in a year 
✅ Records of purchasing luxury brand goods (watches, handbags, etc.) in cash or otherwise 
✅ Records of purchasing precious metals (such as gold) and luxury jewelry in cash or otherwise (diamond-studded necklaces, etc.)
✅ Lifestyle display on all social media platforms is also a reflection or early signs

Common practices when involved in elements of corruption and abuse  power, will certainly involve immediate family members, parents, spouses (husband / wife), children, relatives or proxies of friends who have business companies (aimed at parking money by using the company's financial account facility platform for various expenses and lifestyle payments) to divert the proceeds obtained from such activities.

Perhaps the benefits of this AI technology can be implemented to cross-check data in the public service sector for elements of combating the symptoms and culture of corruption and abuse of power in the public service in Malaysia 🇲🇾",Neutral,"Artificial Intelligence (AI) Perhaps it can be used to combat corruption and abuse of power in the public service sector? When a civil servant has a luxurious lifestyle that is not commensurate with the monthly salary as a civil servant, AI with certain programs can cross-check data, especially asset ownership data and bank account ownership data related to individual and company financial flows? Ownership data such as: ✅ Vehicle ownership (extraordinary amount and luxury value), involving various government agencies such as JPJ and vehicle ownership disposal records (liquidating assets into cash) ✅ Property ownership at an extraordinary amount and price beyond the means of a civil servant, involving several government agencies and departments at the federal and state levels (usual gateway records such as property owners and real estate offices, which are land tax records as well as various land-based stock records or land-type records) ✅ Ownership records such as: ✅ Vehicle ownership (extraordinary amount and luxury value), involving various government agencies such as the Bank of India (IMB) ✅ Employees who have a limited amount of income and income, such as a monthly cash transfer of a property or a short period of time spent on the purchase of real estate, and a fixed income, such as a tax return on the sale of real estate, and a fixed income, and a fixed income, such as a taxable income from the sale of real estate, and a business, and a fixed income related to the sale of real estate, such as a business, ✅ Employee ownership of a property, a business, a company, a business, a bank, a bank, a bank, a bank, a bank, a bank, a bank, a bank, a bank, a bank, etc.) ✅",artificial intelligence ai perhaps used combat corruption abuse power public service sector civil servant luxurious lifestyle commensurate monthly salary civil servant ai certain program cross check data especially asset ownership data bank account ownership data related individual company financial flow ownership data check mark button vehicle ownership extraordinary amount luxury value involving various government agency jpj vehicle ownership disposal record liquidating asset cash check mark button property ownership extraordinary amount price beyond mean civil servant involving several government agency department federal state level usual gateway record property owner real estate office land tax record well various land based stock record land type record check mark button ownership record check mark button vehicle ownership extraordinary amount luxury value involving various government agency bank india imb check mark button employee limited amount income income monthly cash transfer property short period time spent purchase real estate fixed income tax return sale real estate fixed income fixed income taxable income sale real estate business fixed income related sale real estate business check mark button employee ownership property business company business bank bank bank bank bank bank bank bank bank bank etc check mark button
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o138,What is in for the public if govt advocates for the growth of AI?,Neutral,What's in it for the public if the government advocates for the growth of AI?,public government advocate growth ai
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o139,Tahniah ytl.. good job,Positive,Congratulations on your... good work.,congratulation good work
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o140,"Bagus YTL , speaks like a Profeisional and indepth knowledge of the AI",Positive,"Bagus YTL , speaks like a professional and profound knowledge of the AI",bagus ytl speaks like professional profound knowledge ai
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o141,"at first i was quite impressed. but when he talk about AI contribution to healthcare, which doesnt require patient to visit specialist far from their place, I started to doubt. Is the AI technology now already established to replace the doctor job? or what he talk is just for sugarcoating? and 1 more thing LLM is suppose to be country security. I was glad at first when chatgpt cant interpret my language, but when this started to develop.. ""walls have ears"".",Negative,"I was quite impressed at first. but when he talked about AI contribution to healthcare, which does not require patient to visit specialist far from their place, I started to doubt. is the AI technology now already established to replace the doctor job? or what he talks about is just for sugarcoating? and 1 more thing LLM is supposed to be country security. I was glad at first when chatgpt can't interpret my language, but when this started to develop.. ""walls have ears"".",quite impressed first talked ai contribution healthcare require patient visit specialist far place started doubt ai technology already established replace doctor job talk sugarcoating thing llm supposed country security glad first chatgpt interpret language started develop wall ear
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o142,🎉🎉🎉🎉🎉 Nvidia GPU rocks,Positive, Nvidia GPU rocks,nvidia gpu rock
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o143,"AI is here whether people like it or not. If you can’t beat it then might as well your foot in the game.

Instead of outsourcing it, better to bring all that business back to benefit Malaysians and Malaysia",Neutral,"AI is here whether people like it or not. if you can't beat it then you might as well have your foot in the game. instead of outsourcing it, better to bring all that business back to benefit Malaysians and Malaysia",ai whether people like beat might well foot game instead outsourcing better bring business back benefit malaysian malaysia
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o144, @keyvleon question is how AI would be an advantage and disadvantage to all.,Neutral,@keyvleon question is how AI would be an advantage and disadvantage to all.,keyvleon question ai would advantage disadvantage
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o145,"jangan naive , YTL ini terpaling kroni",Negative,"Don 't be naive , YTL is turning kroni",naive ytl turning kroni
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o146,YTL sohai crony,Negative,YTL stupid crony,ytl stupid crony
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o147,"Yes, AI is a new species like the movie Terminator. Legal is able to be replaced majority of it by AI except litigation. Medical, too also be able to be replaced majority of it but possibly all of it including surgery due to high precision",Negative,"Yes, AI is a new species like the movie Terminator. Legal is able to be replaced majority of it by AI except litigation. Medical too can also be replaced majority of it but possibly all of it including surgery due to high precision.",yes ai new specie like movie terminator legal able replaced majority ai except litigation medical also replaced majority possibly including surgery due high precision
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o148," @tg988 i am agree abt the precision, surgery & etc. Just to mention it doesnt replace the doctor job 100%.",Neutral,"@tg988 I agree with the precision, surgery & etc. Just to mention it doesn't replace the doctor job 100%.",tg agree precision surgery etc mention replace doctor job
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o149,Ai will ease doctor's job,Positive,Ai will ease the doctor's job,ai ease doctor job
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=CkSptW-M1o150,"LLM is indeed capable, but whether if it’s ethical is another question.",Neutral,"LLM is indeed capable, but whether it is ethical is another question.",llm indeed capable whether ethical another question
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=CkSptW-M1o151,Bring in more international investors & companies into the country like the good ol' days. We need them advanced chips & AI farms to be built here. 🔥,Positive,Bring more international investors & companies into the country like the good old days. We need them advanced chips & AI farms to be built here. 🔥,bring international investor company country like good old day need advanced chip ai farm built fire
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=CkSptW-M1o152,Alhamdulillah Malaysia semakin maju! Melesat terus Malaysia!🇲🇾🇲🇾💪💪,Positive,Thank God Malaysia is getting ahead!,thank god malaysia getting ahead
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=CkSptW-M1o153,nice! nice! keep up the good job!,Positive,Keep up the good work!,keep good work
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,"TERBAIK, SELALU UPDATE RAKYAT DENGAN PERKEMBANGAN EKONOMI SEMASA PANAS DARI OVEN 🇲🇾🇲🇾💪👍",Positive,"THE BEST, ALWAYS UPDATING THE PEOPLE WITH THE LATEST ECONOMIC DEVELOPMENTS STRAIGHT FROM THE OVEN 🇲🇾🇲🇾💪👍",best always updating people latest economic development straight oven malaysia malaysia flexed biceps thumb
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik YB Tengku…teruskan usaha memantapkan lagi pelaburan 2 baru yang dapat menaikkan ekonomi negara dan membuka banyak peluang kerja kepada rakyat tempatan… rakyat kita ramai yang power2,Positive,Well done YB Tengku…keep up the efforts to strengthen the two new investments that can boost the country's economy and create many job opportunities for the local people… our people are really capable,well done yb tengku keep effort strengthen two new investment boost country economy create many job opportunity local people people really capable
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Thank you jensen,Positive,"Thank you , Jensen .",thank jensen
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,"Yes, support local companies and technology. If we support, finance them they will grow and become better.",Positive,"Yes, support local companies and technology. If we support, finance them they will grow and become better.",yes support local company technology support finance grow become better
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik,Positive,Best,best
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Mantop,Positive,Awesome,awesome
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,"Benefited the country now and the future, good job..!!",Positive,"Benefited the country now and the future, good job..!!",benefited country future good job
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Thank you Tengku and Madani.❤,Positive,Thank you Tengku and Madani.❤,thank tengku madani red heart
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,ini data center n ai technology,Neutral,This data center is a technology,data center technology
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik,Positive,Best,best
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terima kasih YB Tengku Zafrul kerana bertungkus lumus memajukan negara. Kami nampak usaha kamu 👍,Positive,Thank you YB Tengku Zafrul for your work in the country.,thank yb tengku zafrul work country
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Bagus... Alhamdulillah...tapi data center ni guna banyak air....manfaat la air laut...atau guna tech NU Water Singapore sebagai cooling mechanism data center,Positive,Good... Alhamdulillah... but this data center uses a lot of water... might as well use seawater... or use Singapore's NU Water tech as the data center cooling mechanism,good alhamdulillah data center us lot water might well use seawater use singapore nu water tech data center cooling mechanism
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Semoga dipermudahkan segala urusan untuk kemajuan negara,Positive,May all matters be simplified for the progress of the country,may matter simplified progress country
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik YB 👍👍👍,Positive,Best YB 👍👍👍,best yb thumb thumb thumb
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik,Positive,Best,best
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,any plan for Sarawak?,Neutral,Any plans for Sarawak?,plan sarawak
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,"Asalkan direction Malaysia dgn AI ialah ke arah real product & services, should be fine. Kita taknak hot money yg lead to AI bubble. Teknologi mesti lead to corresponding productivity",Neutral,"Asalkan direction Malaysia dgn AI is towards real product & services, should be fine. Kita taknak hot money yg lead to AI bubble. Teknologi mesti lead to corresponding productivity.",asalkan direction malaysia dgn ai towards real product service fine kita taknak hot money yg lead ai bubble teknologi mesti lead corresponding productivity
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,Data centers need lots of power and water,Neutral,Data centers need a lot of power and water,data center need lot power water
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,What will be next after AI?,Neutral,What will be next after AI?,next ai
