domain,topic,video_title,video_url,comment,sentiment
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,Ko tak tahu ke... kerajaan exploitasi manusia tu...kat kg aku kecoh dah... mangsanya org kg aku..dia jadi bahan ujian..sebab tu pelabur berlumba lumba masuk kat Malaysia ni...di sebabkan tiada bukti dia tak boleh buat apa2...kesian kat mangsa wei tak boleh buat apa.. kerajaan gelar kan sebagai model insan...sejak 2018 sampai skrg...1 jenayah terancang yg dilakukan oleh kerajaan...mana2 konten creator atau YouTube nak interview boleh cari aku...ni lah 1 cara nak menyelamat kan dia...tolong sebarkan berita ni pada umum...,Negative
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,Wasting tome and effort!,Negative
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"We need AI to solve traffic jam, flooding, landslide, earthquake... Only then our lives will become better!",Positive
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,YTL sohai crony,Negative
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"Artificial Intelligence (AI)
Perhaps it can be used to combat corruption and abuse of power in the public service sector?

When a civil servant has a luxurious lifestyle that is not commensurate with the monthly salary as a civil servant,

AI with certain programs can cross-check data, especially asset ownership data and banking account ownership related to individual and company financial flows?

 Ownership data such as:
✅ Vehicle ownership (extraordinary amount and luxury value), involving various government agencies such as JPJ and vehicle ownership disposal records (liquidating assets into cash)
✅ Property ownership at an extraordinary amount and price beyond the means of a civil servant, involving several government agencies and departments at the federal and state levels (local authorities such as gate tax records as property owners and land offices, which are land tax records as owners of landed or strata-type properties)

and property ownership disposal records (liquidating assets into cash)
✅ Bank account ownership, ownership of premium credit cards with unusual spending limits, loan records and loan payments and E-wallet accounts, involving BNM and several related agencies 
✅ SSM, for those in the public service who have business income...with audited company accounts and the validity of business income profits and linked to data at LHDN
✅ LHDN, data² records of purchase of movable or immovable property ownership purchased in cash or transferred for a short period outside the normal ownership of movable and immovable property as an individual  civil servants
✅ CUSTOMS records, for various payments related to import and export of goods if related to business income confirmed by SSM
✅ EPF contribution records (reflection of monthly income)
✅ SOCSO records, if involved as an employer or employee who contributes (reflection of income earned from various business activities confirmed by SSM)
✅ Stock Exchange and stock investment institutions such as ASB PNB Tabung Haji, related to ownership of shares at an extraordinary amount for the ability of a civil servant's monthly salary income
✅ IMMIGRATION records related to the frequency of traveling abroad (traveling to destinations that require large expenses) frequently in a year 
✅ Records of purchasing luxury brand goods (watches, handbags, etc.) in cash or otherwise 
✅ Records of purchasing precious metals (such as gold) and luxury jewelry in cash or otherwise (diamond-studded necklaces, etc.)
✅ Lifestyle display on all social media platforms is also a reflection or early signs

Common practices when involved in elements of corruption and abuse  power, will certainly involve immediate family members, parents, spouses (husband / wife), children, relatives or proxies of friends who have business companies (aimed at parking money by using the company's financial account facility platform for various expenses and lifestyle payments) to divert the proceeds obtained from such activities.

Perhaps the benefits of this AI technology can be implemented to cross-check data in the public service sector for elements of combating the symptoms and culture of corruption and abuse of power in the public service in Malaysia 🇲🇾",Neutral
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,What is in for the public if govt advocates for the growth of AI?,Neutral
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,Tahniah ytl.. good job,Positive
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"Bagus YTL , speaks like a Profeisional and indepth knowledge of the AI",Positive
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"at first i was quite impressed. but when he talk about AI contribution to healthcare, which doesnt require patient to visit specialist far from their place, I started to doubt. Is the AI technology now already established to replace the doctor job? or what he talk is just for sugarcoating? and 1 more thing LLM is suppose to be country security. I was glad at first when chatgpt cant interpret my language, but when this started to develop.. ""walls have ears"".",Negative
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,🎉🎉🎉🎉🎉 Nvidia GPU rocks,Positive
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"AI is here whether people like it or not. If you can’t beat it then might as well your foot in the game.

Instead of outsourcing it, better to bring all that business back to benefit Malaysians and Malaysia",Neutral
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, @keyvleon question is how AI would be an advantage and disadvantage to all.,Neutral
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"jangan naive , YTL ini terpaling kroni",Negative
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,YTL sohai crony,Negative
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"Yes, AI is a new species like the movie Terminator. Legal is able to be replaced majority of it by AI except litigation. Medical, too also be able to be replaced majority of it but possibly all of it including surgery due to high precision",Negative
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw," @tg988 i am agree abt the precision, surgery & etc. Just to mention it doesnt replace the doctor job 100%.",Neutral
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"not really, Ai will ease doctor's job",Positive
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw,"LLM is indeed capable, but whether if it’s ethical is another question.",Neutral
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
YTL power leads Malaysia’s AI push in Johor",https://www.youtube.com/watch?v=xvd6YIbE8vw, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Bring in more international investors & companies into the country like the good ol' days. We need them advanced chips & AI farms to be built here. 🔥,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Alhamdulillah Malaysia semakin maju! Melesat terus Malaysia!🇲🇾🇲🇾💪💪,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,nice! nice! keep up the good job!,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,"TERBAIK, SELALU UPDATE RAKYAT DENGAN PERKEMBANGAN EKONOMI SEMASA PANAS DARI OVEN 🇲🇾🇲🇾💪👍",Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik YB Tengku…teruskan usaha memantapkan lagi pelaburan 2 baru yang dapat menaikkan ekonomi negara dan membuka banyak peluang kerja kepada rakyat tempatan… rakyat kita ramai yang power2,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Thank you jensen,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,"Yes, support local companies and technology. If we support, finance them they will grow and become better.",Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Mantop,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,"Benefited the country now and the future, good job..!!",Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Thank you Tengku and Madani.❤,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,ini data center n ai technology,Neutral
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terima kasih YB Tengku Zafrul kerana bertungkus lumus memajukan negara. Kami nampak usaha kamu 👍,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Bagus... Alhamdulillah...tapi data center ni guna banyak air....manfaat la air laut...atau guna tech NU Water Singapore sebagai cooling mechanism data center,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Semoga dipermudahkan segala urusan untuk kemajuan negara,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik YB 👍👍👍,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI,Terbaik,Positive
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI,"
Dari potensi ke realiti! YTL 🤝 NVIDIA",https://www.youtube.com/watch?v=rrn8IMIzxRI, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,any plan for Sarawak?,Neutral
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,"Asalkan direction Malaysia dgn AI ialah ke arah real product & services, should be fine. Kita taknak hot money yg lead to AI bubble. Teknologi mesti lead to corresponding productivity",Neutral
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,Data centers need lots of power and water,Neutral
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,What will be next after AI?,Neutral
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,"Saya setuju dgn u. AI and technology are inherently neutral, but how we develop and pursue them matters. We need to consider long-term societal and geopolitical impacts, not just headline figures such as FDI or GDP growth. -  From a fellow Malaysian, who is also the producer of this episode. :)",Neutral
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s, ,
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"Good discussion. However, cautious optimism is advisable given Malaysia’s penchant to under-deliver or ‘underwhelm’ expectations…",Neutral
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s, ,
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"I disagree, Data centre only benefit billionaires and cut people's job. HUGE cost on electrical and WATER USAGE because of the components that need for it to run are ""High concentrated Water"" We already has issue with health by World doctors talking about this. IT'S NOT BENEFIT FOR US RAKYAT!!

~MORE CANCER VICTIM IN THE FUTURE",Negative
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"I think most of us Malaysians can feel it,  we’re really on the right track and the momentum is strong right now. Proud to see how far we’ve come. Here what come to my mind instantly, im 
just hoping whoever wins the next election isn’t dumb 😅 No matter which side, we just need smart, capable leaders who can keep this engine running smoothly. 
 Anyway, what enriching content bro! keep it up!",Positive
